location,mean_X,mean_Y,mean_Z,std_X,std_Y,std_Z,skew_X,skew_Y,skew_Z,label
1,0.23622298,0.32827989,-0.89740173,0.116999291,0.256852325,0.135316945,2.949934077,-0.100002295,0.280980371,11
1,0.20797564,0.33042524,-0.89491321,0.066805493,0.256055603,0.10092555,0.025953117,0.0251412,-0.483026077,11
1,0.20941494,0.26729387,-0.91918781,0.069250015,0.250173085,0.114015831,-0.118774035,0.737109158,0.134241377,11
1,0.24253342,0.32306948,-0.89926588,0.084864144,0.261450657,0.135477071,1.480087246,1.642834922,0.539209655,11
1,0.24058672,0.11833327,-0.84884403,0.117403089,0.481071997,0.146900134,-1.182753568,-0.809454912,1.02281632,11
1,0.18869051,0.21925735,-0.93015714,0.067739137,0.202034083,0.119080541,-2.088463169,-3.53763206,5.401033868,11
1,0.25931489,0.24573181,-0.92984346,0.087599891,0.120500864,0.107530129,0.615587691,0.514963604,0.313011231,11
1,0.24978085,0.12500689,-0.92164674,0.049634048,0.271569983,0.113535069,0.453993065,-2.337780092,2.446772045,11
1,0.24630231,0.1504419,-0.95479519,0.059166851,0.128660689,0.073247137,2.042476781,0.229399319,2.820370216,11
1,0.23770353,0.04118441,-0.95616497,0.107198719,0.128593659,0.082555956,1.643754663,2.721508177,2.598167528,11
1,0.27146985,0.12159788,-0.94235812,0.074401833,0.128686725,0.068398246,-1.828277881,-0.056432633,1.622024036,11
1,0.2790901,0.1557147,-0.94476733,0.067312882,0.127780574,0.068059479,0.338319944,0.216333187,-0.095961815,11
1,0.253366,0.18381988,-0.95536043,0.03994008,0.082840429,0.054577101,2.437500719,0.72841174,1.695733677,11
1,0.2194124,0.14700527,-0.9698747,0.035558347,0.047782272,0.045516949,3.531697884,0.802558055,1.333795525,11
1,0.21003457,0.16298603,-0.95940701,0.044599895,0.102409611,0.056057744,-2.415576351,3.251728503,5.009642509,11
1,0.278385,0.28255422,-0.90756875,0.099623636,0.176670108,0.087846546,-0.449924597,1.312791846,0.492430649,11
1,0.25371995,0.19691039,-0.9453407,0.048572826,0.087610202,0.055294565,1.260576965,1.017381266,0.569746191,11
1,0.24002825,0.22987324,-0.93620316,0.065186117,0.197493275,0.106263905,-0.169975263,2.011827778,2.335314436,11
1,0.21561998,0.24441257,-0.93512882,0.041927222,0.191585756,0.085588666,0.135574137,1.114450509,2.273197309,11
1,0.24659959,0.30770382,-0.90105458,0.11791397,0.264016872,0.126677873,2.552237417,0.026711796,-0.097927148,11
1,0.20643494,0.25842855,-0.9132657,0.054333006,0.231790137,0.091849742,0.61376315,0.584910439,0.164129323,11
1,0.22509276,0.35877362,-0.88725113,0.089626963,0.25796793,0.142490957,0.901231651,0.897905302,0.228806515,11
1,0.25340177,0.3111504,-0.91067386,0.071608508,0.21313185,0.101625163,0.332261786,1.610903721,-0.010258431,11
1,0.20096803,0.02058136,-0.91842617,0.088590006,0.371117281,0.158233572,-1.333037058,-0.82617824,0.557173502,11
1,0.19405256,0.1724196,-0.97064502,0.03056444,0.045644968,0.054804135,0.479462403,-0.915191252,-4.013944697,11
1,0.2341905,0.17310165,-0.95520753,0.050931091,0.125525513,0.060813374,0.474123503,0.549957205,0.257342318,11
1,0.2078589,0.09562944,-0.97878934,0.025268235,0.093474108,0.03631227,0.873407143,0.888734627,-1.825571878,11
1,0.21796312,0.1181565,-0.96581205,0.051215044,0.101400964,0.037817899,0.747969287,-0.112740717,1.137036684,11
1,0.24199246,0.12934315,-0.96084001,0.056814564,0.103815479,0.080763217,-0.163931959,1.046834713,-1.221346706,11
1,0.24806276,0.1570343,-0.95821029,0.027579895,0.067591671,0.030555023,0.993415847,-0.024256017,0.880647269,11
1,0.24643529,0.14857224,-0.96049728,0.036927831,0.072401396,0.039185235,1.460686083,1.441825752,1.747455771,11
1,0.30135061,0.31110212,-0.90164655,0.032651625,0.098319425,0.035961477,-0.785025489,-1.748207862,-0.864230149,11
1,0.28586334,0.15717027,-0.94294539,0.051865741,0.071086694,0.034487945,0.253748461,0.397463297,1.1186535,11
1,0.27059919,0.19277787,-0.94711427,0.042056497,0.086111601,0.034703368,-0.645999032,0.392013281,0.823724023,11
1,0.26842785,0.13421319,-0.95373381,0.023301114,0.061242805,0.034911119,0.901764477,0.298797027,0.712961435,11
1,0.28756865,0.19290463,-0.93002946,0.041898189,0.099672349,0.04756855,-0.394886591,0.336354685,1.451008987,11
1,0.2760005,0.19608517,-0.93651932,0.038153837,0.107438846,0.045975038,1.489725649,1.572734272,1.852670666,11
1,0.29847417,0.21023484,-0.92907484,0.060842513,0.094555305,0.046147349,0.342561575,0.462786247,1.024878075,11
1,0.31768604,0.27124531,-0.9084036,0.072349985,0.14012486,0.070658932,-1.220397935,-0.027312184,-1.128731936,11
1,0.2531838,0.08363283,-0.96592134,0.020176691,0.052734913,0.031451925,-2.543556163,-0.215979339,0.572350839,11
1,0.25885179,0.13580523,-0.95345779,0.023050814,0.08252215,0.044121329,1.31770215,1.291868684,1.36659566,11
1,0.29722181,0.2435473,-0.92730617,0.030151628,0.093127923,0.038720988,-1.152171355,-0.437846201,-0.404326226,11
1,0.30093787,0.20579502,-0.92454263,0.046690733,0.122602035,0.071738074,0.362363343,-0.12483542,1.557410564,11
1,0.26748484,0.11684843,-0.9596941,0.084104489,0.162824232,0.080551804,-0.405850116,0.584050919,-0.315042543,11
1,0.24843195,0.06870455,-0.96651658,0.062257941,0.113001863,0.063434958,0.285463481,-0.500543236,0.044642545,11
1,0.21204332,-0.04314987,-0.9139227,0.067869161,0.333599206,0.191687406,-1.06932344,-1.527702554,1.199897549,11
1,0.25132737,0.23441607,-0.94310621,0.07852937,0.093262245,0.079022156,1.390839454,1.183291712,-2.155030278,11
1,0.2459196,0.23396198,-0.9411974,0.058325104,0.097533332,0.071264567,-0.506022437,2.243862662,-1.506698407,11
1,0.26805084,0.32951078,-0.88054443,0.059115365,0.193899614,0.104572184,-0.000817802,0.054550494,0.695135389,11
1,0.35481852,0.45944857,-0.79483001,0.045926263,0.129613744,0.098391137,-2.641097911,-0.309093656,1.93597284,11
1,0.34926923,0.38326217,-0.85926454,0.056787772,0.154151618,0.088784275,-0.388392397,1.027044847,0.208272261,11
1,0.26111968,0.13486389,-0.93322676,0.051267914,0.208400471,0.068016314,-0.079049482,-1.447839277,1.207435041,11
1,0.20823579,0.09671754,-0.97968611,0.025179022,0.095438497,0.035510884,0.840897444,0.89172164,-1.9666702,11
1,0.21625596,0.11364417,-0.96562787,0.050159574,0.099519788,0.038575918,0.782608991,-0.062326788,1.075926161,11
1,0.24273587,0.1319634,-0.96124162,0.057752582,0.103916709,0.081004028,-0.174715608,0.98314609,-1.200671191,11
1,0.24883974,0.15680358,-0.95763183,0.026543729,0.067624063,0.029782147,1.249788517,-0.014087921,1.016685711,11
1,0.24785679,0.15335268,-0.95865036,0.038131439,0.07832595,0.040926865,1.330489817,1.377156511,1.578029562,11
1,0.25460662,0.14531985,-0.95563036,0.033828498,0.080529493,0.034750832,-1.849505496,1.611153246,2.146369599,11
1,0.27829128,0.1837195,-0.94612746,0.035565912,0.091092898,0.033468916,0.664696103,0.165836547,-0.08625971,11
1,0.26960752,0.13102881,-0.94770751,0.021827871,0.06134819,0.034207799,0.890365777,-0.135075247,1.204550962,11
1,0.2796478,0.19333583,-0.93764147,0.044285584,0.093797862,0.04778495,0.009813158,0.845505337,1.744326652,11
1,0.30130479,0.24277101,-0.91744568,0.047612905,0.110376739,0.052931113,0.630322229,0.904113347,1.04471073,11
1,0.28282323,0.20190245,-0.93634075,0.064762785,0.09290546,0.044579965,0.028874547,0.880078119,1.095937974,11
1,0.3117406,0.23479922,-0.91967895,0.06382991,0.14501086,0.067959181,-0.524645606,0.399372505,-0.897250452,11
1,0.25057349,0.0731165,-0.96807999,0.019754435,0.04879455,0.031566904,-2.375384354,0.209102684,0.756493499,11
1,0.26935882,0.17737381,-0.9452542,0.030793261,0.100041839,0.052039608,0.683335869,0.53236136,0.608259459,11
1,0.30321578,0.24853691,-0.92130686,0.028539617,0.084966018,0.036058357,-1.369520528,-0.410628121,-0.086946709,11
1,0.28984119,0.15959281,-0.93486095,0.057955681,0.137740236,0.0718434,0.018618164,0.046642686,1.837082721,11
1,0.2030594,-0.6612457,-0.5426698,0.05366568,0.397347088,0.222616443,0.134874505,1.763603795,-1.669507951,11
1,0.317409973,0.800870667,-0.39877243,0.055194342,0.232065872,0.203909504,1.35714132,-2.108752433,-0.732422501,12
1,0.314198456,0.76394104,-0.556495514,0.017973373,0.044428062,0.054337464,-0.480404609,1.634435398,2.209069782,12
1,0.308319397,0.492613525,-0.700341797,0.068951685,0.379915901,0.171292543,0.345025411,-0.897222653,-0.766774567,12
1,0.371178284,0.352664032,-0.861044159,0.013038899,0.013171537,0.006051376,4.806388677,-0.408677186,-1.078130986,12
1,0.360431061,0.455635071,-0.74992218,0.054481221,0.277078407,0.106281014,-1.77237989,-1.44410987,-1.375833162,12
1,0.373724213,0.606548462,-0.698491058,0.00300969,0.006835771,0.005628636,0.704565,0.269110931,0.522598636,12
1,0.369369659,0.587270508,-0.717974701,0.002667638,0.00840429,0.007212184,0.213498678,1.127610692,1.18743987,12
1,0.363325195,0.591174316,-0.719049225,0.00507242,0.011555333,0.006191019,0.030497754,0.219254973,0.127246198,12
1,0.356328583,0.601110992,-0.716125183,0.010610441,0.021513895,0.014439815,-0.854318444,0.271477548,0.387244411,12
1,0.339012146,0.491387329,-0.763065643,0.024691533,0.238109012,0.083075153,-3.103996481,-2.031462314,-1.96183991,12
1,0.387168274,0.560224609,-0.724037781,0.038880363,0.085015054,0.067512384,-0.517471441,0.158527622,0.314799347,12
1,0.381264648,0.561292572,-0.734515839,0.002802838,0.007400115,0.006256378,0.125557351,0.277446395,0.732433832,12
1,0.381324463,0.55235611,-0.740401001,0.002623507,0.005830816,0.004212604,-0.079874197,0.155786511,-0.03311702,12
1,0.3690271,0.503022156,-0.764090729,0.025892197,0.171138884,0.064580927,-3.079199651,-3.210498447,-2.867644899,12
1,0.354865265,0.658194428,-0.630241699,0.023646433,0.159298708,0.145216846,0.369141238,-1.048585453,-0.413118186,12
1,0.299201965,0.743050842,-0.596405487,0.013847359,0.009784143,0.00480081,0.226432147,-0.134956575,0.07645045,12
1,0.288941956,0.729132843,-0.605366363,0.024523285,0.094381128,0.091769589,2.400931287,-2.546936893,-0.780045582,12
1,0.394172974,0.652042236,-0.624969177,0.035199963,0.11806476,0.123742353,-0.038262226,0.159032945,0.207665576,12
1,0.394401398,0.569629517,-0.720235443,0.011486031,0.028122032,0.018892605,-0.324015686,0.463490505,0.206477832,12
1,0.368018494,0.616589813,-0.695503998,0.003741754,0.005056007,0.004328933,-0.202820963,-0.051855961,-0.779147281,12
1,0.34357132,0.577736206,-0.72322113,0.02414155,0.143851585,0.053793653,-0.163623473,-3.723766423,-4.522849165,12
1,0.297277832,0.473721466,-0.715471649,0.072659665,0.367903302,0.251478948,-0.538295404,-0.501214107,0.386640295,12
1,0.325438385,0.671607819,-0.590744019,0.034594043,0.23743868,0.205172512,0.663474448,-1.391900772,-0.264899308,12
1,0.365681763,0.704222717,-0.604469605,0.011205547,0.016203272,0.01364412,-0.673197724,1.276484146,-0.066362719,12
1,0.354221649,0.700708008,-0.617038422,0.007249954,0.007946368,0.004974106,-1.868313017,1.913513207,0.630009342,12
1,0.317077484,0.686973114,-0.651042938,0.009752247,0.024960974,0.025803932,-0.329742887,-0.364703064,0.183012114,12
1,0.319655762,0.650938263,-0.687453461,0.003392041,0.00590426,0.003386168,0.059686355,0.805591912,0.125925888,12
1,0.326532745,0.721520233,-0.498124847,0.034896213,0.267804732,0.225418311,0.0796154,-2.102023184,-0.919896127,12
1,0.306740723,0.884927978,-0.340608521,0.011246631,0.005432914,0.00396087,-0.571587327,0.446697367,0.858680498,12
1,0.292705536,0.865976715,-0.384436798,0.018658666,0.067733078,0.100610457,3.116903485,-2.81420155,-2.703026304,12
1,0.35897995,0.582339325,-0.663488922,0.028579958,0.262459736,0.157311626,0.253128337,-1.68434552,-0.214872837,12
1,0.387876282,0.675513611,-0.624985199,0.008595595,0.017668903,0.016200958,1.265546765,-1.29419501,-1.466113449,12
1,0.359045105,0.688275909,-0.627526398,0.006568636,0.005693418,0.004309873,1.710796024,-0.82817906,-0.262824285,12
1,0.343714752,0.696517487,-0.626218567,0.004393136,0.005298982,0.003815181,0.750821693,-0.144817112,-0.141606522,12
1,0.341886902,0.685228119,-0.624207153,0.01616429,0.120813108,0.047121928,4.956856222,-5.488931366,-3.973759273,12
1,0.362867126,0.756039276,-0.502380219,0.03953077,0.176668987,0.118073166,-1.491403846,-4.124553224,-3.015329974,12
1,0.356101837,0.824350433,-0.432386322,0.01470324,0.022440621,0.029711618,-0.201329349,0.699814373,0.980442039,12
1,0.317915497,0.854601593,-0.401383362,0.010588523,0.009716815,0.01032117,0.548788773,-0.211747378,-0.089708447,12
1,0.302205353,0.866039429,-0.388354797,0.004518912,0.010208334,0.021995341,-0.798004992,2.476899295,2.90152374,12
1,0.32164093,0.703931274,-0.585970154,0.032117989,0.159917963,0.165280509,0.846619157,-0.900787668,0.203235789,12
1,0.305054321,0.713810883,-0.626694489,0.005049922,0.009101995,0.008080121,0.540010261,-0.782887069,-0.666822784,12
1,0.309462433,0.707265167,-0.632745361,0.003475817,0.007479308,0.005872441,-0.631607559,0.696389627,0.692025705,12
1,0.314928589,0.680827484,-0.595580444,0.037109715,0.224050214,0.158410187,0.410618049,-2.028454975,-0.754694583,12
1,0.301175232,0.847405243,-0.415486145,0.026904246,0.029801388,0.059577807,1.481832502,-2.058214329,-0.605265197,12
1,0.297024078,0.796786957,-0.519560547,0.006850327,0.028909165,0.041981479,-0.423423469,0.96419501,1.12508024,12
1,0.303343201,0.781535492,-0.542329712,0.00648632,0.017932943,0.021645432,-2.204832285,1.924586755,0.47756787,12
1,0.326897736,0.697116241,-0.589069061,0.050939773,0.224342651,0.151495838,0.190862191,-2.468049676,-0.985894459,12
1,0.327579956,0.773688965,-0.527134552,0.016584531,0.039928057,0.059669017,-0.373423208,-0.855637116,-1.05793948,12
1,0.332228394,0.804223938,-0.487389374,0.00839286,0.011302727,0.00956142,-0.346290577,0.149497223,0.488662291,12
1,0.323874664,0.806004181,-0.487238464,0.002722252,0.006485432,0.006854164,-0.16002295,0.28211333,0.348574639,12
1,0.279757233,0.75888092,-0.583418579,0.019388273,0.022561364,0.02499035,1.184487235,-1.819850085,1.811252748,12
1,0.276960144,0.738338013,-0.610498047,0.005916847,0.034287946,0.036521972,-0.185913655,-2.073238815,-1.65858364,12
1,0.264712677,0.696168823,-0.662071381,0.029336276,0.056827203,0.056394266,-1.728342409,-1.543909026,-1.503499217,12
1,0.281052246,0.758926849,-0.557901459,0.024411091,0.11582015,0.118984283,-2.037893276,-1.738964639,-1.671887591,12
1,0.291597137,0.764604797,-0.569252319,0.003749399,0.00729132,0.006818291,-0.256400639,-1.335858218,0.380338613,12
1,0.348661804,0.690367889,-0.624366913,0.046623404,0.063018937,0.041169555,-0.161913577,-0.702044845,-0.597274103,12
1,0.287448425,0.651827698,-0.688476715,0.035340169,0.081078748,0.089797631,0.00172062,0.195191461,0.299462366,12
1,0.301158142,0.706343079,-0.636729126,0.010533757,0.038311664,0.040746458,-1.63820408,-3.884749239,-3.659164967,12
1,0.271516266,0.712867889,-0.536192322,0.09028283,0.250177788,0.212035345,-2.030083332,-1.717601083,-1.113024469,12
1,0.301352844,0.684998322,-0.650555115,0.022005924,0.073041557,0.101374061,1.108798688,1.687743193,1.792554399,12
1,0.313806305,0.651923828,-0.689236908,0.008027988,0.008285013,0.00400782,-0.100588544,0.237368966,0.880704424,12
1,0.326624756,0.636828308,-0.697639465,0.004841154,0.007692946,0.005869189,-0.538070392,0.296761993,-0.075759954,12
1,0.332051086,0.615850677,-0.712984314,0.007645904,0.012425451,0.008897346,-0.199885678,-0.354855437,0.283256933,12
1,0.309144135,0.525318146,-0.750477448,0.071179221,0.20769585,0.175073757,-0.96462937,0.10572389,0.951644147,12
1,0.299764252,0.538529205,-0.787014923,0.024533292,0.027161735,0.025669242,-1.186210173,-0.274659729,-0.612302953,12
1,0.256274262,0.525018921,-0.754541321,0.086214276,0.272156701,0.12074507,-1.128479127,-2.065441737,0.756247546,12
1,0.219455872,0.606846314,-0.741549988,0.045268443,0.180889628,0.124962444,-0.324012837,-2.516340475,-0.996121475,12
1,0.285442963,0.730730896,-0.618393097,0.01296072,0.021185484,0.025366101,1.495982153,1.064388991,0.92329266,12
1,0.261803436,0.720626526,-0.640077667,0.008259056,0.005769922,0.004996431,-0.000808307,0.052861593,0.129473324,12
1,0.239933014,0.715106049,-0.65335495,0.004526315,0.007558549,0.006196458,1.099682163,-0.153062423,-0.14147198,12
1,0.229953155,0.716762238,-0.657073364,0.00414196,0.00741509,0.006810164,-0.173754188,-1.360789489,-1.680157465,12
1,0.21900177,0.703213348,-0.674096527,0.007900451,0.009663998,0.00762486,0.426621492,-0.347328613,-0.383221184,12
1,0.208518524,0.707801971,-0.672549591,0.003675205,0.005712843,0.004939558,0.369442011,-0.790588806,0.496038263,12
1,0.202374725,0.719566193,-0.658500214,0.025562964,0.041500142,0.048576108,0.852023011,2.019202316,2.599133317,12
1,0.258957977,0.553156433,-0.782513428,0.029260749,0.098670249,0.072848318,-0.609400708,0.017751787,0.505034162,12
1,0.253533478,0.587553711,-0.768893127,0.003107877,0.005159527,0.003097048,-0.134540798,-0.102878913,-0.355818421,12
1,0.247198181,0.592535706,-0.766676331,0.004520343,0.006938133,0.004913453,-0.122004339,-0.047988062,-0.355111075,12
1,0.235419312,0.600614014,-0.760177002,0.008038621,0.01997738,0.010245686,0.726430422,-3.266212118,1.94921459,12
1,0.239394684,0.678082581,-0.675534058,0.053045436,0.173195422,0.119258155,0.158560627,-2.509172883,-0.861270651,12
1,0.209029541,0.687705994,-0.693331146,0.010067501,0.006545505,0.006026056,1.390517328,3.193215332,4.564062148,12
1,0.189403534,0.698083496,-0.688953552,0.006433116,0.015368012,0.011972685,-1.573278495,1.5012794,2.340356499,12
1,0.166367187,0.727875366,-0.664676208,0.004126218,0.011156868,0.011606536,-0.468678249,0.051972139,0.175722491,12
1,0.201975861,0.679250488,-0.695053101,0.018259721,0.087426529,0.091459053,-1.00397266,0.956442948,1.038103596,12
1,0.207693329,0.607787781,-0.766053314,0.003104022,0.00884157,0.008317927,-0.846309668,-0.893594279,-0.842972577,12
1,0.195297852,0.608035431,-0.769849243,0.00450835,0.009751741,0.007521566,-0.809832534,-2.800724598,-2.542196917,12
1,0.19526947,0.679909668,-0.646515656,0.023801646,0.246395998,0.157558687,-1.913179528,-2.520274637,-0.780323543,12
1,0.236726837,0.80027832,-0.542443695,0.054091092,0.04870019,0.055068817,2.642690645,1.357787133,1.902152479,12
1,0.188961792,0.797904205,-0.567042999,0.01182451,0.031628494,0.04592928,1.140878633,2.096479013,2.004064192,12
1,0.215635223,0.781846924,-0.491496887,0.056903601,0.28239681,0.180861539,0.214051037,-2.732763692,-1.727026323,12
1,0.202226257,0.883472137,-0.412893677,0.007247354,0.006323985,0.00610426,0.293493665,-0.832760764,-0.432161757,12
1,0.179882202,0.896846619,-0.395478668,0.006539514,0.008951733,0.01827203,-0.256225877,1.031682676,1.239374024,12
1,0.167981415,0.838536377,-0.510167847,0.007492686,0.034048654,0.059428421,0.473947083,1.437742574,1.610419319,12
1,0.17613678,0.603619843,-0.634532623,0.057592183,0.401486589,0.237282988,0.337223303,-1.145056875,-0.315091144,12
1,0.29377594,0.743170013,-0.469895477,0.10440576,0.263319603,0.226898906,-1.234532325,-2.064375746,-0.759507126,12
1,0.283999786,0.907033539,-0.29006546,0.004801703,0.015762237,0.026313377,0.546856639,-5.177103871,-3.843331448,12
1,0.30930191,0.694554749,-0.560660858,0.062349683,0.229101187,0.206828291,-0.318737338,-1.692461015,-0.777111876,12
1,0.31659668,0.884472809,-0.328769836,0.004663013,0.006489587,0.007247408,0.369075944,0.594255102,-0.449044434,12
1,0.307500153,0.883850098,-0.338386536,0.003662724,0.006588907,0.011856205,0.197309902,-0.867672859,-0.285357178,12
1,0.286509705,0.894325714,-0.322875519,0.020316279,0.031835358,0.058241064,-1.685748366,-1.546130659,-1.263330027,12
1,0.285712891,0.821235199,-0.479077454,0.014367736,0.045242293,0.074323525,0.240053324,-0.805480308,-0.888130031,12
1,0.297053986,0.708677826,-0.587462463,0.05538444,0.196723136,0.15204588,-0.761556218,-2.041548477,-1.157635908,12
1,0.311121063,0.790836182,-0.523831024,0.015093935,0.00953734,0.013378504,0.478069982,2.418857935,0.177692472,12
1,0.291830597,0.712220764,-0.599751587,0.055346457,0.146708453,0.141622051,-0.43468186,-1.697700433,-0.485837861,12
1,0.29488262,0.57642136,-0.68548444,0.097318849,0.304086381,0.151620963,-2.178027144,-1.888016238,-2.002519335,12
1,0.30322207,0.73614334,-0.60302995,0.017737649,0.021709879,0.030338355,0.001575495,1.402785211,1.693776935,12
1,0.25641485,0.65450297,-0.5434936,0.116509982,0.416176822,0.188469143,-2.065783163,-2.100721616,-1.265566377,12
1,0.28094145,0.85144642,-0.4359032,0.001512967,0.002778785,0.002451577,0.47146121,1.320179257,0.72136765,12
1,0.28030319,0.85084652,-0.43950679,0.001401176,0.002535156,0.002588887,-0.15735298,0.251332609,0.163569327,12
1,0.28874957,0.79636352,-0.4906732,0.025188275,0.150599909,0.122625239,5.181162198,-3.472875638,-2.357225294,12
1,0.28384097,0.54188338,-0.67448989,0.067344881,0.398871,0.086451143,-2.127159891,-2.11975324,-2.119380442,12
1,0.28594284,0.71242278,-0.54988693,0.06612505,0.313977567,0.163805631,3.119359073,-2.234178624,-1.1901046,12
1,0.28653712,0.85819855,-0.41738111,0.00123617,0.001945393,0.002093488,-0.159168065,-0.038871088,0.252580182,12
1,0.28859493,0.8609047,-0.41195598,0.001732685,0.002149019,0.00212479,0.023197388,0.519840124,-0.722225036,12
1,0.2865251,0.64573838,-0.6271417,0.061218723,0.29672242,0.200660142,1.668607227,-1.392700429,-0.089323036,12
1,0.25167271,0.68797667,-0.67699996,0.008990665,0.012434476,0.013056491,-0.140782171,-0.501138208,-0.004422095,12
1,0.2598805,0.69304608,-0.67031173,0.00231659,0.004365548,0.002815857,-0.565669947,-0.453140793,-1.399785117,12
1,0.26312785,0.69762963,-0.66511296,0.001747563,0.002557971,0.001954854,-0.379682668,0.331716393,0.072519164,12
1,0.34572234,0.5106809,-0.57760619,0.113255483,0.502189684,0.258668875,-0.323357456,-0.995067106,-0.209024586,12
1,0.38590634,0.86720685,-0.30371017,0.004542149,0.007446966,0.007847628,0.075605537,0.253521924,-0.442564409,12
1,0.38932037,0.86541351,-0.30320365,0.002604148,0.005304671,0.003157606,0.176324055,0.040780747,0.274449982,12
1,0.36829042,0.7678503,-0.45407163,0.042766893,0.230600743,0.205868675,-1.125205962,-2.172103977,-1.620109552,12
1,0.33803847,0.69550214,-0.49525219,0.046012656,0.357016015,0.138360009,-3.237349777,-2.746245925,-2.447822193,12
1,0.33943541,0.77583389,-0.39497423,0.034598768,0.277768966,0.208567931,-0.527306804,-2.582562059,-2.254592007,12
1,0.34514194,0.73724337,-0.4345877,0.047831375,0.327852943,0.252273398,1.024307928,-1.66954948,-1.370272825,12
1,0.26311648,0.51514372,-0.51115631,0.092570174,0.575161681,0.266394947,-0.78813827,-1.03257301,-0.743455418,12
1,0.35125275,0.78545475,-0.39438705,0.044048375,0.253005573,0.222733622,1.506506697,-2.490922014,-2.142514885,12
1,0.2818475,0.85263917,-0.43372659,0.008650617,0.006987116,0.023740459,5.309891971,4.205158899,5.381981934,12
1,0.28178365,0.85255825,-0.43503358,0.006057832,0.005462279,0.019436359,6.531856827,5.334126914,6.754297189,12
1,0.31924177,0.82391585,-0.39754029,0.026533068,0.159905629,0.167324101,1.684384439,-3.322006996,-1.818238201,12
1,0.39348176,0.79091244,-0.38350352,0.157738097,0.279360879,0.16383103,2.25899208,-1.630175206,-1.91672033,12
1,0.34848608,0.76259126,-0.46442625,0.045593828,0.237348383,0.202623833,4.409049551,-2.440742441,-1.381544642,12
1,0.27852235,0.51129392,-0.65570128,0.077462857,0.454168717,0.138020811,-1.684822982,-1.648923357,0.244186898,12
1,0.33208435,0.86419382,-0.36496904,0.002735438,0.002646948,0.00399412,2.132429724,1.294856742,2.574629374,12
1,0.3324184,0.86723396,-0.35966646,0.001011502,0.002574189,0.004173455,0.347971387,-0.516591012,-0.095793441,12
1,0.3080511,0.74857817,-0.50460998,0.066432891,0.270117488,0.201102161,3.745895621,-1.239755747,-1.245281493,12
1,0.28427471,0.80442672,-0.42667857,0.0332227,0.275007109,0.086781711,-3.429738397,-4.761033929,-4.166483201,12
1,0.28877499,0.86110431,-0.41180173,0.001806271,0.002185821,0.002154264,-0.108808217,0.385451318,-0.856272973,12
1,0.27669339,0.61491164,-0.6644992,0.056322593,0.278402458,0.177675599,1.833185902,-1.50316135,0.174614612,12
1,0.26769383,0.64239927,-0.66708219,0.058636246,0.26934274,0.126302088,1.990190515,-3.367942331,-0.000574155,12
1,0.2910234,0.74248839,-0.58197449,0.042264485,0.066598271,0.117084626,0.584770816,0.583150607,0.573162052,12
1,0.26303113,0.69849741,-0.66292067,0.012278821,0.01757224,0.030870869,6.565865335,6.71896258,6.894911532,12
1,0.2699743,0.61618177,-0.63182485,0.060176337,0.365021284,0.11647933,-1.111011376,-2.818688636,0.123804436,12
1,0.34818952,0.82047159,-0.44557222,0.001361924,0.003269295,0.004284584,1.289219546,-0.023776698,-1.226206474,12
1,0.35734714,0.81064269,-0.45818056,0.004001807,0.003917714,0.002624001,-1.399687791,0.677314312,-0.408397588,12
1,0.29067174,0.39412304,-0.61638333,0.146703286,0.577623944,0.211370867,-1.209250546,-0.900041722,-0.55984482,12
1,0.39075945,0.74494768,-0.41128082,0.06612771,0.323829168,0.212841908,-0.199063815,-1.925931922,-1.779290183,12
1,0.38805308,0.86684173,-0.30114565,0.003634132,0.005903028,0.00496543,0.320426899,0.01710347,0.39911809,12
1,0.38968399,0.86538863,-0.30365651,0.002273498,0.004045723,0.002667642,0.230602469,-0.039931708,-0.135084104,12
1,0.35416704,0.74969572,-0.50875391,0.039706379,0.224019964,0.176326055,-0.365960986,-2.147938213,-1.830997739,12
1,0.33119552,0.61297784,-0.52888135,0.056430294,0.41997877,0.220258133,-1.480497952,-1.628626235,-1.108445839,12
1,0.32919313,0.80103702,-0.35577626,0.0602622,0.298168439,0.165433047,-4.277452423,-4.00668487,-3.317177259,12
1,0.29871321,0.83579271,-0.43052611,0.034349986,0.045828224,0.092161528,0.081489995,-1.905816332,0.761443048,12
1,0.32355363,0.61797091,-0.6056154,0.062531663,0.335260153,0.242943519,0.711375837,-0.897699404,-0.137570511,12
1,0.29160134,0.83348405,-0.45963562,0.026236478,0.022979671,0.033034734,-2.121995221,1.949003886,3.058846363,12
1,0.30549887,0.81408205,-0.48870299,0.001755981,0.003749045,0.003837356,-0.14572585,-1.258089391,-0.383126811,12
1,0.3205763,0.80935391,-0.44294437,0.048729406,0.169879747,0.161784129,6.723079965,-2.84889024,-2.538534511,12
1,0.30542019,0.78278047,-0.43367184,0.063894488,0.247358964,0.217239518,-0.349846978,-2.135864483,-1.142339908,12
1,0.31620435,0.86486248,-0.31535718,0.030622757,0.199934641,0.091413668,-1.230229418,-6.75565327,-5.154025466,12
1,0.38330505,0.72575451,-0.43788804,0.169128041,0.343030793,0.234690894,1.821352779,-1.259770594,-1.080543858,12
1,0.28452545,0.875603,-0.384832,0.039650854,0.027646415,0.032203606,-0.059246745,7.444366125,-0.056873839,12
1,0.29872216,0.78317275,-0.46087371,0.075328148,0.236921605,0.182454681,1.670524442,-2.739665281,-1.934869628,12
